Using backend: pytorch
Namespace(dataset='Cora', dropout=0.75, early_stopping=100, epochs=200, gpu=0, hid_dim=16, lamb=0.0005, lr=0.01, num_layers=1, num_stacks=2)
  NumNodes: 2708
  NumEdges: 10556
  NumFeats: 1433
  NumClasses: 7
  NumTrainingSamples: 140
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
Model params:  92816

Accuracy & Loss:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.8000 | Train Loss 0.6381 | Val Acc 0.5300 | Val loss 1.3510:  70%|██████▉   | 139/200 [00:01<00:00, 113.32it/s]
Train Acc 0.8714 | Train Loss 0.5063 | Val Acc 0.6000 | Val loss 1.2747:  70%|██████▉   | 139/200 [00:01<00:00, 113.32it/s]
Train Acc 0.8571 | Train Loss 0.5913 | Val Acc 0.5100 | Val loss 1.3978:  70%|██████▉   | 139/200 [00:01<00:00, 113.32it/s]
Train Acc 0.8786 | Train Loss 0.5193 | Val Acc 0.5500 | Val loss 1.3240:  70%|██████▉   | 139/200 [00:01<00:00, 113.32it/s]
Train Acc 0.8214 | Train Loss 0.5606 | Val Acc 0.5060 | Val loss 1.4497:  70%|██████▉   | 139/200 [00:01<00:00, 113.32it/s]
Train Acc 0.8214 | Train Loss 0.5606 | Val Acc 0.5060 | Val loss 1.4497:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8429 | Train Loss 0.6512 | Val Acc 0.5480 | Val loss 1.3340:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8929 | Train Loss 0.5610 | Val Acc 0.5580 | Val loss 1.3217:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8357 | Train Loss 0.6282 | Val Acc 0.5360 | Val loss 1.3531:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.9000 | Train Loss 0.5221 | Val Acc 0.5580 | Val loss 1.2737:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8786 | Train Loss 0.5195 | Val Acc 0.5200 | Val loss 1.3886:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8571 | Train Loss 0.5635 | Val Acc 0.5760 | Val loss 1.3405:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8571 | Train Loss 0.5430 | Val Acc 0.5120 | Val loss 1.3231:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8214 | Train Loss 0.6628 | Val Acc 0.5380 | Val loss 1.4060:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8714 | Train Loss 0.6259 | Val Acc 0.5520 | Val loss 1.3331:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8786 | Train Loss 0.4702 | Val Acc 0.5340 | Val loss 1.3030:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8643 | Train Loss 0.5767 | Val Acc 0.5380 | Val loss 1.3568:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8714 | Train Loss 0.5248 | Val Acc 0.5600 | Val loss 1.2993:  76%|███████▌  | 151/200 [00:01<00:00, 112.39it/s]
Train Acc 0.8714 | Train Loss 0.5248 | Val Acc 0.5600 | Val loss 1.2993:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8714 | Train Loss 0.5267 | Val Acc 0.5560 | Val loss 1.3281:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.9000 | Train Loss 0.4950 | Val Acc 0.5140 | Val loss 1.3167:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8714 | Train Loss 0.4581 | Val Acc 0.5360 | Val loss 1.3370:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8857 | Train Loss 0.5629 | Val Acc 0.5520 | Val loss 1.3195:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.9071 | Train Loss 0.4998 | Val Acc 0.5880 | Val loss 1.2696:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8500 | Train Loss 0.5735 | Val Acc 0.5380 | Val loss 1.3413:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8929 | Train Loss 0.4436 | Val Acc 0.5880 | Val loss 1.3229:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8714 | Train Loss 0.5133 | Val Acc 0.5800 | Val loss 1.3112:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8357 | Train Loss 0.5676 | Val Acc 0.5760 | Val loss 1.2749:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8357 | Train Loss 0.5664 | Val Acc 0.5760 | Val loss 1.3224:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.8571 | Train Loss 0.4865 | Val Acc 0.5560 | Val loss 1.3327:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.9357 | Train Loss 0.4566 | Val Acc 0.5800 | Val loss 1.2601:  82%|████████▏ | 163/200 [00:01<00:00, 112.93it/s]
Train Acc 0.9357 | Train Loss 0.4566 | Val Acc 0.5800 | Val loss 1.2601:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8571 | Train Loss 0.5002 | Val Acc 0.5580 | Val loss 1.3136:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8714 | Train Loss 0.5492 | Val Acc 0.5820 | Val loss 1.2309:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8857 | Train Loss 0.4839 | Val Acc 0.5600 | Val loss 1.2711:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8643 | Train Loss 0.4879 | Val Acc 0.5600 | Val loss 1.3439:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8714 | Train Loss 0.5578 | Val Acc 0.5420 | Val loss 1.3627:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8500 | Train Loss 0.5914 | Val Acc 0.5500 | Val loss 1.3432:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8929 | Train Loss 0.4655 | Val Acc 0.5960 | Val loss 1.2044:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8357 | Train Loss 0.6047 | Val Acc 0.5580 | Val loss 1.2978:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.9071 | Train Loss 0.4957 | Val Acc 0.5280 | Val loss 1.3458:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8214 | Train Loss 0.5682 | Val Acc 0.5460 | Val loss 1.3458:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8929 | Train Loss 0.4837 | Val Acc 0.5400 | Val loss 1.2871:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8714 | Train Loss 0.5109 | Val Acc 0.5700 | Val loss 1.2557:  88%|████████▊ | 175/200 [00:01<00:00, 113.72it/s]
Train Acc 0.8714 | Train Loss 0.5109 | Val Acc 0.5700 | Val loss 1.2557:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.8571 | Train Loss 0.5282 | Val Acc 0.5980 | Val loss 1.2551:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.8786 | Train Loss 0.4974 | Val Acc 0.5680 | Val loss 1.3049:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.8929 | Train Loss 0.5198 | Val Acc 0.5780 | Val loss 1.2557:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.8929 | Train Loss 0.4394 | Val Acc 0.5520 | Val loss 1.3441:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.8857 | Train Loss 0.4531 | Val Acc 0.5940 | Val loss 1.2438:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.9143 | Train Loss 0.4061 | Val Acc 0.5180 | Val loss 1.3607:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.9071 | Train Loss 0.4478 | Val Acc 0.6180 | Val loss 1.2007:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.9000 | Train Loss 0.4968 | Val Acc 0.5800 | Val loss 1.2621:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.9000 | Train Loss 0.4239 | Val Acc 0.5720 | Val loss 1.2712:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.9000 | Train Loss 0.4175 | Val Acc 0.5660 | Val loss 1.2885:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.8571 | Train Loss 0.4859 | Val Acc 0.5600 | Val loss 1.2852:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.9000 | Train Loss 0.4630 | Val Acc 0.5440 | Val loss 1.3364:  94%|█████████▎| 187/200 [00:01<00:00, 114.19it/s]
Train Acc 0.9000 | Train Loss 0.4630 | Val Acc 0.5440 | Val loss 1.3364: 100%|█████████▉| 199/200 [00:01<00:00, 113.83it/s]
Train Acc 0.8786 | Train Loss 0.5298 | Val Acc 0.5460 | Val loss 1.3425: 100%|█████████▉| 199/200 [00:01<00:00, 113.83it/s]
Train Acc 0.8786 | Train Loss 0.5298 | Val Acc 0.5460 | Val loss 1.3425: 100%|██████████| 200/200 [00:01<00:00, 111.22it/s]
Test Acc 0.8120
  NumNodes: 2708
  NumEdges: 10556
  NumFeats: 1433
  NumClasses: 7
  NumTrainingSamples: 140
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
Model params:  92816

Accuracy & Loss:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1357 | Train Loss 1.9482 | Val Acc 0.1800 | Val loss 1.9438:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1857 | Train Loss 1.9410 | Val Acc 0.1740 | Val loss 1.9406:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2286 | Train Loss 1.9335 | Val Acc 0.1940 | Val loss 1.9398:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1786 | Train Loss 1.9381 | Val Acc 0.1980 | Val loss 1.9363:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2143 | Train Loss 1.9244 | Val Acc 0.1880 | Val loss 1.9348:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1714 | Train Loss 1.9293 | Val Acc 0.2320 | Val loss 1.9231:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2429 | Train Loss 1.9153 | Val Acc 0.2060 | Val loss 1.9248:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2571 | Train Loss 1.9130 | Val Acc 0.2020 | Val loss 1.9245:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.3643 | Train Loss 1.8914 | Val Acc 0.2140 | Val loss 1.9227:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2714 | Train Loss 1.9030 | Val Acc 0.2120 | Val loss 1.9221:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.3000 | Train Loss 1.8758 | Val Acc 0.2080 | Val loss 1.9188:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.3000 | Train Loss 1.8758 | Val Acc 0.2080 | Val loss 1.9188:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.2214 | Train Loss 1.8948 | Val Acc 0.2340 | Val loss 1.9152:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.3000 | Train Loss 1.8594 | Val Acc 0.2320 | Val loss 1.9119:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.3000 | Train Loss 1.8624 | Val Acc 0.2140 | Val loss 1.9156:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.2929 | Train Loss 1.8490 | Val Acc 0.2220 | Val loss 1.9018:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.3071 | Train Loss 1.8450 | Val Acc 0.2460 | Val loss 1.8892:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.2571 | Train Loss 1.8596 | Val Acc 0.2280 | Val loss 1.9013:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.3571 | Train Loss 1.8292 | Val Acc 0.2380 | Val loss 1.8892:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.2929 | Train Loss 1.8332 | Val Acc 0.2820 | Val loss 1.8695:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.3429 | Train Loss 1.8204 | Val Acc 0.2980 | Val loss 1.8689:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.3214 | Train Loss 1.7783 | Val Acc 0.2620 | Val loss 1.8702:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.3286 | Train Loss 1.7875 | Val Acc 0.2800 | Val loss 1.8633:   6%|▌         | 11/200 [00:00<00:01, 103.99it/s]
Train Acc 0.3286 | Train Loss 1.7875 | Val Acc 0.2800 | Val loss 1.8633:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.3143 | Train Loss 1.7867 | Val Acc 0.2960 | Val loss 1.8529:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.3571 | Train Loss 1.7546 | Val Acc 0.3080 | Val loss 1.8369:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.4143 | Train Loss 1.7183 | Val Acc 0.2920 | Val loss 1.8485:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.4214 | Train Loss 1.6907 | Val Acc 0.2960 | Val loss 1.8437:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.3643 | Train Loss 1.7643 | Val Acc 0.2960 | Val loss 1.8325:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.4714 | Train Loss 1.6761 | Val Acc 0.3320 | Val loss 1.8188:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.5143 | Train Loss 1.6104 | Val Acc 0.3180 | Val loss 1.8126:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.4357 | Train Loss 1.6896 | Val Acc 0.3000 | Val loss 1.8068:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.5214 | Train Loss 1.6402 | Val Acc 0.3120 | Val loss 1.8144:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.4571 | Train Loss 1.6729 | Val Acc 0.3140 | Val loss 1.7946:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.4643 | Train Loss 1.6307 | Val Acc 0.3180 | Val loss 1.8055:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.5786 | Train Loss 1.5992 | Val Acc 0.2940 | Val loss 1.8126:  11%|█         | 22/200 [00:00<00:01, 105.37it/s]
Train Acc 0.5786 | Train Loss 1.5992 | Val Acc 0.2940 | Val loss 1.8126:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.4786 | Train Loss 1.6142 | Val Acc 0.3660 | Val loss 1.7725:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5143 | Train Loss 1.5971 | Val Acc 0.3200 | Val loss 1.8019:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5429 | Train Loss 1.5723 | Val Acc 0.2920 | Val loss 1.8072:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5500 | Train Loss 1.5221 | Val Acc 0.3060 | Val loss 1.7641:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5500 | Train Loss 1.4570 | Val Acc 0.3260 | Val loss 1.7701:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.4857 | Train Loss 1.5131 | Val Acc 0.3360 | Val loss 1.7629:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5286 | Train Loss 1.4908 | Val Acc 0.3320 | Val loss 1.7706:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5286 | Train Loss 1.5357 | Val Acc 0.3540 | Val loss 1.7558:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5857 | Train Loss 1.3955 | Val Acc 0.3840 | Val loss 1.7174:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5429 | Train Loss 1.4785 | Val Acc 0.3560 | Val loss 1.7208:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5214 | Train Loss 1.4578 | Val Acc 0.3660 | Val loss 1.6979:  17%|█▋        | 34/200 [00:00<00:01, 107.81it/s]
Train Acc 0.5214 | Train Loss 1.4578 | Val Acc 0.3660 | Val loss 1.6979:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.5643 | Train Loss 1.3139 | Val Acc 0.3220 | Val loss 1.7524:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.5786 | Train Loss 1.3854 | Val Acc 0.3940 | Val loss 1.7012:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.5786 | Train Loss 1.3751 | Val Acc 0.4140 | Val loss 1.6561:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.6071 | Train Loss 1.3632 | Val Acc 0.3380 | Val loss 1.7193:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.6643 | Train Loss 1.2796 | Val Acc 0.3940 | Val loss 1.6903:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.5929 | Train Loss 1.2965 | Val Acc 0.3820 | Val loss 1.6724:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.6214 | Train Loss 1.3210 | Val Acc 0.3940 | Val loss 1.6627:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.6429 | Train Loss 1.3146 | Val Acc 0.4220 | Val loss 1.6429:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.6214 | Train Loss 1.3546 | Val Acc 0.3540 | Val loss 1.7078:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.7000 | Train Loss 1.2172 | Val Acc 0.4420 | Val loss 1.6037:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.6357 | Train Loss 1.2399 | Val Acc 0.4200 | Val loss 1.6222:  22%|██▎       | 45/200 [00:00<00:01, 108.53it/s]
Train Acc 0.6357 | Train Loss 1.2399 | Val Acc 0.4200 | Val loss 1.6222:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.5571 | Train Loss 1.2342 | Val Acc 0.4360 | Val loss 1.5877:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6286 | Train Loss 1.1642 | Val Acc 0.3900 | Val loss 1.6583:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.5786 | Train Loss 1.2860 | Val Acc 0.3540 | Val loss 1.6539:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6786 | Train Loss 1.1843 | Val Acc 0.4040 | Val loss 1.6080:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6571 | Train Loss 1.1786 | Val Acc 0.4020 | Val loss 1.6111:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6857 | Train Loss 1.1457 | Val Acc 0.4100 | Val loss 1.5906:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6429 | Train Loss 1.1855 | Val Acc 0.4040 | Val loss 1.6211:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6571 | Train Loss 1.1405 | Val Acc 0.4160 | Val loss 1.6223:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.7357 | Train Loss 1.0642 | Val Acc 0.4340 | Val loss 1.6082:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6429 | Train Loss 1.1110 | Val Acc 0.4160 | Val loss 1.6112:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.7143 | Train Loss 1.0851 | Val Acc 0.4580 | Val loss 1.5405:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6857 | Train Loss 1.1377 | Val Acc 0.4260 | Val loss 1.5997:  28%|██▊       | 56/200 [00:00<00:01, 107.86it/s]
Train Acc 0.6857 | Train Loss 1.1377 | Val Acc 0.4260 | Val loss 1.5997:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.6786 | Train Loss 1.0981 | Val Acc 0.4320 | Val loss 1.6006:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.6857 | Train Loss 0.9981 | Val Acc 0.4400 | Val loss 1.5571:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7357 | Train Loss 1.0036 | Val Acc 0.4320 | Val loss 1.5507:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7500 | Train Loss 1.0700 | Val Acc 0.4540 | Val loss 1.5391:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7357 | Train Loss 1.0289 | Val Acc 0.4260 | Val loss 1.5443:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7643 | Train Loss 0.9464 | Val Acc 0.4380 | Val loss 1.5615:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7643 | Train Loss 0.9519 | Val Acc 0.4460 | Val loss 1.5010:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7071 | Train Loss 1.0337 | Val Acc 0.4440 | Val loss 1.5585:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7357 | Train Loss 0.9238 | Val Acc 0.4540 | Val loss 1.5569:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7429 | Train Loss 0.9805 | Val Acc 0.4540 | Val loss 1.4994:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7000 | Train Loss 0.9685 | Val Acc 0.4560 | Val loss 1.5120:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7857 | Train Loss 0.8766 | Val Acc 0.4640 | Val loss 1.5257:  34%|███▍      | 68/200 [00:00<00:01, 109.58it/s]
Train Acc 0.7857 | Train Loss 0.8766 | Val Acc 0.4640 | Val loss 1.5257:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.7071 | Train Loss 0.9638 | Val Acc 0.4460 | Val loss 1.5204:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.7286 | Train Loss 0.9765 | Val Acc 0.4320 | Val loss 1.5479:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.7357 | Train Loss 0.9093 | Val Acc 0.4860 | Val loss 1.4941:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.8071 | Train Loss 0.8282 | Val Acc 0.4940 | Val loss 1.4423:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.7500 | Train Loss 0.8876 | Val Acc 0.4740 | Val loss 1.4914:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.7857 | Train Loss 0.8189 | Val Acc 0.4580 | Val loss 1.5190:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.7643 | Train Loss 0.9160 | Val Acc 0.4140 | Val loss 1.6135:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.7571 | Train Loss 0.8065 | Val Acc 0.4580 | Val loss 1.5261:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.8143 | Train Loss 0.8012 | Val Acc 0.4520 | Val loss 1.5093:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.8143 | Train Loss 0.8493 | Val Acc 0.5000 | Val loss 1.4528:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.8071 | Train Loss 0.8613 | Val Acc 0.4700 | Val loss 1.4861:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.8357 | Train Loss 0.7713 | Val Acc 0.4920 | Val loss 1.4666:  40%|████      | 80/200 [00:00<00:01, 110.63it/s]
Train Acc 0.8357 | Train Loss 0.7713 | Val Acc 0.4920 | Val loss 1.4666:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.7643 | Train Loss 0.9317 | Val Acc 0.4680 | Val loss 1.4976:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.8286 | Train Loss 0.7864 | Val Acc 0.4920 | Val loss 1.4126:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.7929 | Train Loss 0.7722 | Val Acc 0.4780 | Val loss 1.4931:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.8143 | Train Loss 0.7872 | Val Acc 0.5000 | Val loss 1.4498:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.7857 | Train Loss 0.7703 | Val Acc 0.5160 | Val loss 1.4281:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.7714 | Train Loss 0.8644 | Val Acc 0.5300 | Val loss 1.4320:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.8143 | Train Loss 0.7972 | Val Acc 0.5120 | Val loss 1.4277:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.7786 | Train Loss 0.7911 | Val Acc 0.5020 | Val loss 1.4099:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.7643 | Train Loss 0.8147 | Val Acc 0.4960 | Val loss 1.4352:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.8429 | Train Loss 0.7200 | Val Acc 0.5020 | Val loss 1.3957:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.7714 | Train Loss 0.8406 | Val Acc 0.5040 | Val loss 1.4570:  46%|████▌     | 92/200 [00:00<00:00, 109.88it/s]
Train Acc 0.7714 | Train Loss 0.8406 | Val Acc 0.5040 | Val loss 1.4570:  52%|█████▏    | 103/200 [00:00<00:00, 109.25it/s]
Train Acc 0.7857 | Train Loss 0.7939 | Val Acc 0.5060 | Val loss 1.3998:  52%|█████▏    | 103/200 [00:00<00:00, 109.25it/s]
Train Acc 0.7786 | Train Loss 0.7781 | Val Acc 0.4960 | Val loss 1.4980:  52%|█████▏    | 103/200 [00:00<00:00, 109.25it/s]
Train Acc 0.8071 | Train Loss 0.7062 | Val Acc 0.4940 | Val loss 1.4300:  52%|█████▏    | 103/200 [00:00<00:00, 109.25it/s]
