Using backend: pytorch
/data/home/scv2278/.conda/envs/graphlab/lib/python3.6/site-packages/dgl/data/utils.py:285: UserWarning: Property dataset.num_labels will be deprecated, please use dataset.num_classes instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
/data/home/scv2278/.conda/envs/graphlab/lib/python3.6/site-packages/dgl/data/utils.py:285: UserWarning: Property dataset.graph will be deprecated, please use dataset[0] instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
/data/home/scv2278/.conda/envs/graphlab/lib/python3.6/site-packages/numpy/core/fromnumeric.py:3373: RuntimeWarning: Mean of empty slice.
  out=out, **kwargs)
/data/home/scv2278/.conda/envs/graphlab/lib/python3.6/site-packages/numpy/core/_methods.py:170: RuntimeWarning: invalid value encountered in double_scalars
  ret = ret.dtype.type(ret / rcount)
Namespace(attn_drop=0.6, dataset='citeseer', early_stop=False, epochs=200, fastmode=False, gpu=0, in_drop=0.6, lr=0.005, negative_slope=0.2, num_heads=8, num_hidden=8, num_layers=1, num_out_heads=1, residual=False, weight_decay=0.0005)
  NumNodes: 3327
  NumEdges: 9228
  NumFeats: 3703
  NumClasses: 6
  NumTrainingSamples: 120
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
----Data statistics------'
      #Edges 9228
      #Classes 6
      #Train samples 120
      #Val samples 500
      #Test samples 1000
GAT(
  (gat_layers): ModuleList(
    (0): GATConv(
      (fc): Linear(in_features=3703, out_features=64, bias=False)
      (feat_drop): Dropout(p=0.6, inplace=False)
      (attn_drop): Dropout(p=0.6, inplace=False)
      (leaky_relu): LeakyReLU(negative_slope=0.2)
    )
    (1): GATConv(
      (fc): Linear(in_features=64, out_features=6, bias=False)
      (feat_drop): Dropout(p=0.6, inplace=False)
      (attn_drop): Dropout(p=0.6, inplace=False)
      (leaky_relu): LeakyReLU(negative_slope=0.2)
    )
  )
)
Model params:  237586
Epoch 00038 | Time(s) 0.0105 | Loss 1.4661 | TrainAcc 0.7417 | ValAcc 0.6760 | ETputs(KTEPS) 1180.86
Epoch 00039 | Time(s) 0.0105 | Loss 1.4566 | TrainAcc 0.7000 | ValAcc 0.6700 | ETputs(KTEPS) 1181.43
Epoch 00040 | Time(s) 0.0105 | Loss 1.4801 | TrainAcc 0.6667 | ValAcc 0.6700 | ETputs(KTEPS) 1180.98
Epoch 00041 | Time(s) 0.0105 | Loss 1.4449 | TrainAcc 0.6750 | ValAcc 0.6680 | ETputs(KTEPS) 1181.41
Epoch 00042 | Time(s) 0.0105 | Loss 1.3919 | TrainAcc 0.7250 | ValAcc 0.6800 | ETputs(KTEPS) 1181.01
Epoch 00043 | Time(s) 0.0105 | Loss 1.4390 | TrainAcc 0.7083 | ValAcc 0.6880 | ETputs(KTEPS) 1181.54
Epoch 00044 | Time(s) 0.0105 | Loss 1.4480 | TrainAcc 0.6083 | ValAcc 0.6900 | ETputs(KTEPS) 1180.76
Epoch 00045 | Time(s) 0.0105 | Loss 1.3583 | TrainAcc 0.7250 | ValAcc 0.6920 | ETputs(KTEPS) 1180.97
Epoch 00046 | Time(s) 0.0105 | Loss 1.3694 | TrainAcc 0.7250 | ValAcc 0.6820 | ETputs(KTEPS) 1180.72
Epoch 00047 | Time(s) 0.0105 | Loss 1.4096 | TrainAcc 0.6833 | ValAcc 0.6840 | ETputs(KTEPS) 1180.92
Epoch 00048 | Time(s) 0.0105 | Loss 1.3525 | TrainAcc 0.6917 | ValAcc 0.6660 | ETputs(KTEPS) 1180.56
Epoch 00049 | Time(s) 0.0105 | Loss 1.3317 | TrainAcc 0.7250 | ValAcc 0.6540 | ETputs(KTEPS) 1180.39
Epoch 00050 | Time(s) 0.0105 | Loss 1.3732 | TrainAcc 0.7083 | ValAcc 0.6440 | ETputs(KTEPS) 1179.44
Epoch 00051 | Time(s) 0.0105 | Loss 1.3262 | TrainAcc 0.7417 | ValAcc 0.6480 | ETputs(KTEPS) 1179.10
Epoch 00052 | Time(s) 0.0106 | Loss 1.2892 | TrainAcc 0.7583 | ValAcc 0.6640 | ETputs(KTEPS) 1178.24
Epoch 00053 | Time(s) 0.0106 | Loss 1.3635 | TrainAcc 0.7167 | ValAcc 0.6760 | ETputs(KTEPS) 1177.94
Epoch 00054 | Time(s) 0.0106 | Loss 1.3484 | TrainAcc 0.6750 | ValAcc 0.7040 | ETputs(KTEPS) 1177.44
Epoch 00055 | Time(s) 0.0106 | Loss 1.3281 | TrainAcc 0.7083 | ValAcc 0.7160 | ETputs(KTEPS) 1177.59
Epoch 00056 | Time(s) 0.0106 | Loss 1.3146 | TrainAcc 0.7667 | ValAcc 0.7180 | ETputs(KTEPS) 1177.21
Epoch 00057 | Time(s) 0.0106 | Loss 1.2479 | TrainAcc 0.7667 | ValAcc 0.7120 | ETputs(KTEPS) 1177.51
Epoch 00058 | Time(s) 0.0106 | Loss 1.2252 | TrainAcc 0.7583 | ValAcc 0.7080 | ETputs(KTEPS) 1177.03
Epoch 00059 | Time(s) 0.0106 | Loss 1.1895 | TrainAcc 0.7833 | ValAcc 0.7040 | ETputs(KTEPS) 1176.93
Epoch 00060 | Time(s) 0.0106 | Loss 1.2443 | TrainAcc 0.7000 | ValAcc 0.7040 | ETputs(KTEPS) 1176.14
Epoch 00061 | Time(s) 0.0106 | Loss 1.1763 | TrainAcc 0.7833 | ValAcc 0.7040 | ETputs(KTEPS) 1176.50
Epoch 00062 | Time(s) 0.0106 | Loss 1.2731 | TrainAcc 0.7500 | ValAcc 0.6980 | ETputs(KTEPS) 1176.37
Epoch 00063 | Time(s) 0.0106 | Loss 1.1883 | TrainAcc 0.7500 | ValAcc 0.7040 | ETputs(KTEPS) 1176.75
Epoch 00064 | Time(s) 0.0106 | Loss 1.1994 | TrainAcc 0.7417 | ValAcc 0.7160 | ETputs(KTEPS) 1176.67
Epoch 00065 | Time(s) 0.0106 | Loss 1.2332 | TrainAcc 0.7500 | ValAcc 0.7180 | ETputs(KTEPS) 1177.04
Epoch 00066 | Time(s) 0.0106 | Loss 1.1719 | TrainAcc 0.7333 | ValAcc 0.7160 | ETputs(KTEPS) 1176.86
Epoch 00067 | Time(s) 0.0106 | Loss 1.1859 | TrainAcc 0.7250 | ValAcc 0.7180 | ETputs(KTEPS) 1177.15
Epoch 00068 | Time(s) 0.0106 | Loss 1.1878 | TrainAcc 0.7333 | ValAcc 0.7120 | ETputs(KTEPS) 1177.04
Epoch 00069 | Time(s) 0.0106 | Loss 1.1016 | TrainAcc 0.7667 | ValAcc 0.7140 | ETputs(KTEPS) 1177.19
Epoch 00070 | Time(s) 0.0106 | Loss 1.0790 | TrainAcc 0.7667 | ValAcc 0.7180 | ETputs(KTEPS) 1176.91
Epoch 00071 | Time(s) 0.0106 | Loss 1.1118 | TrainAcc 0.7583 | ValAcc 0.7040 | ETputs(KTEPS) 1177.22
Epoch 00072 | Time(s) 0.0106 | Loss 1.1652 | TrainAcc 0.7167 | ValAcc 0.6940 | ETputs(KTEPS) 1177.06
Epoch 00073 | Time(s) 0.0106 | Loss 1.1016 | TrainAcc 0.7333 | ValAcc 0.6900 | ETputs(KTEPS) 1177.31
Epoch 00074 | Time(s) 0.0106 | Loss 1.1625 | TrainAcc 0.7250 | ValAcc 0.6940 | ETputs(KTEPS) 1177.00
Epoch 00075 | Time(s) 0.0106 | Loss 1.1432 | TrainAcc 0.7500 | ValAcc 0.6900 | ETputs(KTEPS) 1177.29
Epoch 00076 | Time(s) 0.0106 | Loss 1.1168 | TrainAcc 0.7500 | ValAcc 0.6900 | ETputs(KTEPS) 1177.14
Epoch 00077 | Time(s) 0.0106 | Loss 1.1168 | TrainAcc 0.7250 | ValAcc 0.6900 | ETputs(KTEPS) 1177.41
Epoch 00078 | Time(s) 0.0106 | Loss 1.1790 | TrainAcc 0.7000 | ValAcc 0.6920 | ETputs(KTEPS) 1177.19
Epoch 00079 | Time(s) 0.0106 | Loss 1.0748 | TrainAcc 0.7417 | ValAcc 0.6920 | ETputs(KTEPS) 1177.48
Epoch 00080 | Time(s) 0.0106 | Loss 1.1681 | TrainAcc 0.6750 | ValAcc 0.6980 | ETputs(KTEPS) 1177.39
Epoch 00081 | Time(s) 0.0106 | Loss 1.0617 | TrainAcc 0.7750 | ValAcc 0.7040 | ETputs(KTEPS) 1177.79
Epoch 00082 | Time(s) 0.0106 | Loss 1.0909 | TrainAcc 0.7417 | ValAcc 0.7100 | ETputs(KTEPS) 1177.63
Epoch 00083 | Time(s) 0.0106 | Loss 1.0712 | TrainAcc 0.7750 | ValAcc 0.7180 | ETputs(KTEPS) 1178.02
Epoch 00084 | Time(s) 0.0106 | Loss 0.9838 | TrainAcc 0.7583 | ValAcc 0.7200 | ETputs(KTEPS) 1177.77
Epoch 00085 | Time(s) 0.0106 | Loss 1.0635 | TrainAcc 0.6917 | ValAcc 0.7220 | ETputs(KTEPS) 1177.74
Epoch 00086 | Time(s) 0.0106 | Loss 1.1047 | TrainAcc 0.7083 | ValAcc 0.7240 | ETputs(KTEPS) 1177.21
Epoch 00087 | Time(s) 0.0106 | Loss 1.0956 | TrainAcc 0.7333 | ValAcc 0.7200 | ETputs(KTEPS) 1177.12
Epoch 00088 | Time(s) 0.0106 | Loss 1.0578 | TrainAcc 0.7333 | ValAcc 0.7180 | ETputs(KTEPS) 1176.44
Epoch 00089 | Time(s) 0.0106 | Loss 1.0361 | TrainAcc 0.7583 | ValAcc 0.7140 | ETputs(KTEPS) 1176.55
Epoch 00090 | Time(s) 0.0106 | Loss 1.0129 | TrainAcc 0.7917 | ValAcc 0.7220 | ETputs(KTEPS) 1176.05
Epoch 00091 | Time(s) 0.0106 | Loss 1.0306 | TrainAcc 0.7833 | ValAcc 0.7200 | ETputs(KTEPS) 1176.16
Epoch 00092 | Time(s) 0.0106 | Loss 0.9311 | TrainAcc 0.8417 | ValAcc 0.7160 | ETputs(KTEPS) 1176.34
Epoch 00093 | Time(s) 0.0106 | Loss 1.0365 | TrainAcc 0.7000 | ValAcc 0.7160 | ETputs(KTEPS) 1176.23
Epoch 00094 | Time(s) 0.0106 | Loss 0.9533 | TrainAcc 0.8000 | ValAcc 0.7100 | ETputs(KTEPS) 1176.30
Epoch 00095 | Time(s) 0.0106 | Loss 0.9114 | TrainAcc 0.8250 | ValAcc 0.7060 | ETputs(KTEPS) 1176.42
Epoch 00096 | Time(s) 0.0106 | Loss 1.0372 | TrainAcc 0.7667 | ValAcc 0.7040 | ETputs(KTEPS) 1176.28
Epoch 00097 | Time(s) 0.0106 | Loss 1.0451 | TrainAcc 0.7500 | ValAcc 0.7060 | ETputs(KTEPS) 1175.91
Epoch 00098 | Time(s) 0.0106 | Loss 0.9428 | TrainAcc 0.7750 | ValAcc 0.7020 | ETputs(KTEPS) 1176.05
